code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout
0,1,-1.0993824939150807,1,3,1,5,0,-0.3402289803143461,-0.4810830156421975,0,2,0.5756354256980702,-0.07641254230852494,-0.03848640282618487,-0.6217172043000583,-0.1495401758788451,0.9097797925173533,0.15403184430013142,0
0,1,-1.096607340803559,1,2,4,9,1,-0.3402289803143461,-0.4810830156421975,0,2,0.6667487967536465,-0.07641254230852494,2.104397980779162,-0.8045403400643478,-0.1495401758788451,0.9097797925173533,0.6086373288706886,0
0,1,-1.0933824089397108,1,8,1,7,1,-0.3402289803143461,-0.4810830156421975,0,3,0.07147477252388176,-0.5387318278963757,-0.44319437160745384,1.511219379616652,2.997489979032664,0.9097797925173533,-0.30057364027042577,1
0,1,-1.0927814899588695,1,1,2,1,0,-0.3402289803143461,-0.4810830156421975,0,2,-0.12897464379838602,-0.07641254230852494,-0.2848560714127384,-0.7639129765611723,-0.1495401758788451,0.9097797925173533,-0.8056908453488226,0
0,1,-1.086229652101091,1,0,1,7,1,-0.3402289803143461,-0.4810830156421975,0,2,0.1747365930535348,-0.07641254230852494,-0.12829021487691902,-0.8248540218159355,-0.1495401758788451,0.9097797925173533,-0.35108536077826547,0
0,1,-1.0834217215906143,0,0,1,8,1,-0.3402289803143461,-0.4810830156421975,0,2,0.7092683699129155,-0.5387318278963757,0.666355358861485,0.5361626555404415,-0.1495401758788451,0.9097797925173533,0.3560787263314901,0
0,1,-1.0805482362822278,1,12,2,5,1,-0.3402289803143461,-0.4810830156421975,0,2,0.6060065493832623,-0.07641254230852494,1.3812409679495659,0.8814952453174327,-0.1495401758788451,0.9097797925173533,0.4065904468393298,0
0,1,-1.0792334983908116,0,4,4,9,1,-0.3402289803143461,-0.4810830156421975,0,2,0.4298540320091483,-0.07641254230852494,-0.27067652214156984,0.8205542000626695,-0.1495401758788451,0.9097797925173533,-0.35108536077826547,0
0,1,-1.0774453091811567,1,12,1,5,1,-0.3402289803143461,-0.4810830156421975,0,2,0.46022515569434036,-0.07641254230852494,0.08440302419060922,0.028320611750748625,-0.1495401758788451,0.9097797925173533,0.05300840328445204,0
0,1,-1.07463737867068,1,10,1,0,0,-0.3402289803143461,-0.4810830156421975,0,2,0.14436546936834274,-0.07641254230852494,0.3963531081563173,0.028320611750748625,-0.1495401758788451,0.9097797925173533,0.15403184430013142,0
0,1,-1.07436241271278,1,0,0,6,1,-0.3402289803143461,-0.4810830156421975,0,2,0.5027447288536094,-0.07641254230852494,-0.06330061405072983,0.7596131548079065,-0.1495401758788451,0.9097797925173533,-0.04801503773122733,0
0,1,-1.0701905782124546,1,1,1,2,0,-0.3402289803143461,0.9797921832794845,0,2,0.12614279515722743,-0.07641254230852494,-0.5501318056941833,-0.6014035225484706,-0.1495401758788451,0.9097797925173533,0.002496682776612356,0
0,1,-1.0627956328148895,1,8,0,3,1,-0.3402289803143461,-0.4810830156421975,0,2,0.41770558253507173,-0.07641254230852494,0.4879293638659475,-0.2560709327714794,-0.1495401758788451,0.9097797925173533,0.10352012379229172,0
0,1,-1.0545320863450176,0,1,0,3,0,-0.3402289803143461,2.4406673822011666,0,2,0.3630375599017256,-0.07641254230852494,0.06254288573089103,0.7799268365594941,-0.1495401758788451,0.9097797925173533,-0.19955019925474637,0
0,1,-1.0502109325827862,1,11,0,4,0,-0.3402289803143461,-0.4810830156421975,0,3,0.7092683699129155,-0.5387318278963757,-0.12060962568836939,-2.592144334204067,2.14694128851604,0.9097797925173533,0.15403184430013142,1
0,1,-1.0447097924581754,0,0,2,7,1,-0.3402289803143461,0.9797921832794845,0,2,0.2962210877943034,-0.07641254230852494,-0.4106995711943593,-0.11387516051036539,-0.1495401758788451,0.9097797925173533,-0.5026205223017844,0
0,1,-1.0425847244259276,0,7,0,8,1,-0.3402289803143461,-0.4810830156421975,0,0,0.8125301904425688,-0.07641254230852494,0.8961822199650086,-0.5404624772937074,-0.1495401758788451,0.9097797925173533,0.709660769886368,0
0,1,-1.0404141322284646,0,0,2,1,0,-0.3402289803143461,2.4406673822011666,0,3,-1.7507926485876433,-1.232210756278152,-0.6842467092173192,0.8205542000626695,-0.08574902409009831,0.9097797925173533,0.15403184430013142,1
0,1,-1.040295769398905,0,7,2,8,1,-0.3402289803143461,-0.4810830156421975,1,3,0.1170314580516699,-0.7698914706903011,-0.5483593620352872,0.7596131548079065,2.3383147438822802,0.9097797925173533,-0.8056908453488226,1
0,1,-1.0357925189758126,1,9,0,3,1,-0.3402289803143461,-0.4810830156421975,0,2,0.684971470964762,-0.07641254230852494,2.548099710056144,-2.5515169707008916,-0.1495401758788451,0.9097797925173533,-0.04801503773122733,0
0,1,-1.0294519132446327,0,1,0,2,0,-0.3402289803143461,3.9015425811228486,0,2,0.45415093095730186,-0.07641254230852494,0.35913179131949985,0.17051638401186264,-0.1495401758788451,0.9097797925173533,0.2045435648079711,0
0,1,-1.0294118519792432,1,9,0,8,0,-0.3402289803143461,6.458074179235791,0,3,-0.38409208275399953,-1.0010511134842264,-0.6334366576622985,-0.8248540218159355,2.0193589849385463,0.9097797925173533,-0.4015970812861051,1
0,1,-1.0276837546676725,0,4,0,4,1,-0.3402289803143461,-0.4810830156421975,0,2,0.4845220546424939,-0.07641254230852494,0.535194528103176,0.6580447460499679,-0.1495401758788451,0.9097797925173533,-0.4015970812861051,0
0,1,-1.0231768623113628,0,8,1,7,1,-0.3402289803143461,-0.4810830156421975,0,2,0.338740660953572,-0.07641254230852494,2.617225012753091,0.04863429350233634,-0.1495401758788451,0.9097797925173533,-0.6036439633174638,0
0,1,-1.02257776429713,1,9,1,5,0,-0.3402289803143461,0.9797921832794845,0,2,-0.09860352011319395,-0.07641254230852494,-0.4508749607960035,0.6783584278015555,-0.1495401758788451,0.9097797925173533,0.10352012379229172,0
0,1,-1.0206511816252208,0,11,0,1,0,-0.3402289803143461,-0.4810830156421975,1,1,-0.23223646432803907,-0.07641254230852494,-0.36520685061602687,-1.2717550203508652,-0.1495401758788451,0.9097797925173533,-1.058249447888021,0
0,1,-1.0177959059829205,1,4,2,5,0,-0.3402289803143461,0.9797921832794845,0,1,0.48907772319527293,-0.3075721851024503,-0.35693544687451184,-0.4592077502873566,-0.1495401758788451,0.9097797925173533,0.2045435648079711,0
0,1,-1.0177285302184018,0,4,2,7,0,-0.3402289803143461,0.2493545838186435,0,3,-0.1714942169576549,-1.0010511134842264,-0.6263468830267143,-1.3936371108603915,0.5096350592715385,0.9097797925173533,-1.058249447888021,1
0,1,-1.0155433702880698,0,5,0,2,1,-0.3402289803143461,-0.4810830156421975,1,3,0.4359282567461868,-0.5387318278963757,0.3833551879910794,-2.1249296539175493,2.6360067855630986,0.9097797925173533,0.6591490493785283,1
0,1,-1.0112367842587073,0,3,0,7,0,-0.3402289803143461,1.7102297827403254,0,2,-0.23223646432803907,-0.07641254230852494,-0.5584032094356983,0.5158489737888539,-0.1495401758788451,0.9097797925173533,-0.9572260068723417,0
0,1,-1.0036032922354143,1,3,0,0,1,-0.3402289803143461,8.284168177887894,0,2,0.2840726383202264,-0.07641254230852494,0.18543231274768512,1.08463206283331,-0.1495401758788451,0.9097797925173533,0.10352012379229172,0
0,1,-1.003049718386397,0,1,0,1,1,-0.3402289803143461,-0.4810830156421975,0,2,0.672823021490685,-0.07641254230852494,1.6471075167839762,0.31271215627297666,-0.1495401758788451,0.9097797925173533,0.4571021673471695,0
0,1,-1.0028129927272778,0,0,2,6,0,-0.3402289803143461,-0.4810830156421975,0,3,0.6788972462277235,-0.7698914706903011,-0.18146352464380108,0.10957533875709949,3.3377094552393136,0.9097797925173533,0.6086373288706886,1
0,1,-0.9999285816192396,0,9,0,8,0,-0.3402289803143461,-0.4810830156421975,0,2,0.3934086835869177,-0.07641254230852494,0.11217130817998096,0.3533395197761521,-0.1495401758788451,0.9097797925173533,0.3055670058236505,0
0,1,-0.9955837552910962,1,1,0,3,1,-0.3402289803143461,-0.4810830156421975,0,3,0.2688870764776303,-0.7698914706903011,-0.017807893472397408,0.4752216102856784,1.8917766813610526,0.9097797925173533,-0.4015970812861051,1
0,1,-0.9877444940410304,1,6,0,6,0,-0.3402289803143461,-0.4810830156421975,0,2,0.4298540320091483,-0.07641254230852494,-0.4426035570544885,0.10957533875709949,-0.1495401758788451,0.9097797925173533,0.4571021673471695,0
0,1,-0.9811034288194299,0,12,0,3,1,-0.3402289803143461,-0.4810830156421975,0,2,0.35696333516468753,-0.07641254230852494,0.17420683624134337,-0.9670497940770495,-0.1495401758788451,0.9097797925173533,-0.6541556838253035,0
0,1,-0.9792278332125616,0,11,2,10,1,-0.3402289803143461,-0.4810830156421975,0,2,0.26584996410911127,-0.07641254230852494,-0.27776629677715414,0.7596131548079065,-0.1495401758788451,0.9097797925173533,0.15403184430013142,0
0,1,-0.9734444432636165,1,2,1,9,1,-0.3402289803143461,-0.4810830156421975,0,2,0.3630375599017256,-0.07641254230852494,0.4276662794634812,0.39396688327932755,-0.1495401758788451,0.9097797925173533,-0.6541556838253035,0
0,1,-0.9721970811367185,0,2,0,9,1,-0.3402289803143461,-0.4810830156421975,0,2,0.11399434568315064,-0.07641254230852494,0.3349083946479202,0.4955352920372661,-0.1495401758788451,0.9097797925173533,-0.6541556838253035,0
0,1,-0.9685824624186279,1,0,1,8,2,-0.3402289803143461,-0.4810830156421975,0,2,0.6910456957018005,-0.07641254230852494,3.014843206898776,-1.8811654728984968,-0.1495401758788451,0.9097797925173533,0.5076138878550092,0
0,1,-0.9674716727873758,1,4,1,9,1,-0.3402289803143461,-0.4810830156421975,0,2,0.7517879430721847,-0.07641254230852494,1.9094291783005943,-2.5515169707008916,-0.1495401758788451,0.9097797925173533,0.6086373288706886,0
0,1,-0.9664883508187264,1,5,1,6,1,-0.3402289803143461,-0.4810830156421975,0,2,0.6242292235943778,-0.07641254230852494,0.4731590000418136,-0.4592077502873566,-0.1495401758788451,0.9097797925173533,0.15403184430013142,0
0,1,-0.9663809137888184,0,5,0,7,0,-0.3402289803143461,2.4406673822011666,0,1,-0.6088383980244209,-0.07641254230852494,-0.6363907304271254,0.25177111101821353,-0.1495401758788451,0.9097797925173533,-1.1087611683958607,0
0,1,-0.9577094707986178,1,9,0,2,0,-0.3402289803143461,0.9797921832794845,0,2,-0.12897464379838602,-0.07641254230852494,0.47079574182995215,0.10957533875709949,-0.1495401758788451,0.9097797925173533,-0.6036439633174638,0
0,1,-0.9566842665979705,0,9,0,7,1,-0.3402289803143461,0.9797921832794845,0,3,0.5574127514869551,-1.0010511134842264,-0.430196451442216,0.6174173825467925,0.5521624937973697,0.9097797925173533,0.15403184430013142,1
0,1,-0.9534429460346447,0,9,0,5,0,-0.3402289803143461,-0.4810830156421975,0,2,-0.11075196958727074,-0.07641254230852494,0.44893560337023397,-1.1905002933445143,-0.1495401758788451,0.9097797925173533,-0.8056908453488226,0
0,1,-0.9518933034507177,1,3,0,10,0,-0.3402289803143461,2.4406673822011666,0,2,-0.26260758801323114,-0.07641254230852494,-0.14837790967774112,0.7596131548079065,-0.1495401758788451,0.9097797925173533,-0.30057364027042577,0
0,1,-0.951303310269528,1,9,1,7,1,-0.3402289803143461,2.197188182380886,0,2,0.06540054778684326,-0.07641254230852494,0.05722555475420283,-0.09356147875877768,-0.1495401758788451,0.9097797925173533,-0.4015970812861051,0
0,1,-0.9491764212706716,1,3,1,10,0,-0.3402289803143461,0.9797921832794845,0,1,0.496670504116571,-1.0010511134842264,-0.4656453246201374,1.1658867898396608,-0.1495401758788451,0.9097797925173533,0.05300840328445204,0
0,1,-0.9478835349785585,1,6,1,2,1,-0.3402289803143461,-0.4810830156421975,0,2,0.5574127514869551,-0.07641254230852494,0.5440567463976563,-0.8045403400643478,-0.1495401758788451,0.9097797925173533,0.6086373288706886,0
0,1,-0.9461517957337705,1,7,0,4,1,-0.3402289803143461,-0.4810830156421975,0,0,0.9583115841314908,-0.07641254230852494,4.340631063753035,-1.353009747357216,-0.1495401758788451,0.9097797925173533,0.7601724903942076,0
0,1,-0.9440066970688279,1,12,0,6,1,-0.3402289803143461,0.9797921832794845,0,3,0.5574127514869551,-1.0010511134842264,0.12930493021597628,0.25177111101821353,0.5521624937973697,0.9097797925173533,0.15403184430013142,1
0,1,-0.9410913295284434,1,6,0,8,0,-0.3402289803143461,0.9797921832794845,0,2,0.6606745720166084,-0.07641254230852494,0.1925220873832694,-2.2468117444270757,-0.1495401758788451,0.9097797925173533,0.15403184430013142,0
0,1,-0.936895822462206,0,9,2,8,0,-0.3402289803143461,-0.4810830156421975,0,2,0.32659221147949546,-0.07641254230852494,1.183908907259137,0.15020270226027493,-0.1495401758788451,0.9097797925173533,0.10352012379229172,0
0,1,-0.9312890662742961,1,3,0,8,0,-0.3402289803143461,-0.4810830156421975,0,3,-0.23223646432803907,-1.0010511134842264,0.40757858466265906,0.4955352920372661,3.21012715166182,0.9097797925173533,-1.1592728889037005,1
0,1,-0.9210952951992976,1,3,2,4,1,-0.3402289803143461,-0.4810830156421975,0,2,-0.09860352011319395,-0.07641254230852494,-0.40242816745284427,0.31271215627297666,-0.1495401758788451,0.9097797925173533,-0.19955019925474637,0
0,1,-0.9178630794690149,0,10,0,2,0,-0.3402289803143461,-0.4810830156421975,0,3,0.2739489304251625,-0.5387318278963757,0.11985189736853058,-0.07324779700718996,2.8061165236664234,0.9097797925173533,-0.25006191976258607,1
0,1,-0.9129191551266389,1,9,1,7,1,-0.3402289803143461,-0.4810830156421975,0,2,0.4420024814832253,-0.07641254230852494,0.26578309195097355,0.028320611750748625,-0.1495401758788451,0.9097797925173533,0.10352012379229172,0
0,1,-0.9122472184480618,1,0,0,3,0,-0.3402289803143461,0.2493545838186435,1,1,-0.029762306426758804,-0.5387318278963757,-0.5211818925988809,0.3736532015277398,-0.1495401758788451,0.9097797925173533,-0.30057364027042577,0
0,1,-0.872586565712537,0,3,0,10,1,-0.3402289803143461,-0.4810830156421975,0,0,0.7882332914944148,-0.07641254230852494,1.0267522361703523,-2.023361245159611,-0.1495401758788451,0.9097797925173533,0.5581256083628489,0
0,1,-0.8725537883135821,1,2,1,9,0,-0.3402289803143461,2.4406673822011666,0,1,0.15043969410538124,-0.07641254230852494,-0.005991602413090283,-2.084302290414374,-0.1495401758788451,0.9097797925173533,-0.5026205223017844,0
0,1,-0.8715249421797174,1,3,1,5,0,-0.3402289803143461,-0.4810830156421975,0,2,0.4480767062202638,-0.07641254230852494,-0.5838082352132087,0.7799268365594941,-0.1495401758788451,0.9097797925173533,-0.7551791248409829,0
0,1,-0.8712700068545121,1,1,2,4,0,-0.3402289803143461,-0.4810830156421975,0,2,0.12614279515722743,-0.07641254230852494,-0.455010662666761,-0.7842266583127601,-0.1495401758788451,0.9097797925173533,-0.09852675823906701,0
0,1,-0.8695273418100723,1,11,0,1,0,-0.3402289803143461,-0.4810830156421975,0,2,0.25370151463503426,-0.07641254230852494,-0.3551630032156158,-1.94210651815326,-0.1495401758788451,0.9097797925173533,-0.4521088017939448,0
0,1,-0.8691959258873053,1,1,0,4,0,-0.3402289803143461,-0.4810830156421975,0,2,0.6181549988573393,-0.07641254230852494,-8.345688343672137e-05,0.2314574292666258,-0.1495401758788451,0.9097797925173533,0.4065904468393298,0
0,1,-0.8652025461146237,1,3,0,3,0,-0.3402289803143461,3.9015425811228486,0,2,0.30685098108412046,-0.3075721851024503,0.36858482416694555,0.8205542000626695,-0.1495401758788451,0.9097797925173533,0.3560787263314901,0
0,1,-0.8580042651107885,1,12,0,8,0,-0.3402289803143461,3.9015425811228486,0,3,0.2233303909498422,-1.0010511134842264,-0.6056683736729268,-0.19512988751671625,1.5940846396802342,0.9097797925173533,-0.4015970812861051,1
0,1,-0.8565893740558986,1,6,4,8,0,-0.3402289803143461,-0.4810830156421975,0,2,0.6181549988573393,-0.07641254230852494,-0.2854468859657038,1.4502783343618888,-0.1495401758788451,0.9097797925173533,0.6086373288706886,0
0,1,-0.8534518485892637,1,8,1,8,2,-0.3402289803143461,-0.4810830156421975,0,2,0.6546003472795698,-0.07641254230852494,0.42530302125161973,-1.657714973631032,-0.1495401758788451,0.9097797925173533,0.5076138878550092,0
0,1,-0.8485261339129737,1,3,1,7,0,-0.3402289803143461,0.0058753839983631505,0,2,0.5513385267499167,-0.07641254230852494,-0.5282716672344652,0.4955352920372661,-0.1495401758788451,0.9097797925173533,0.4571021673471695,0
0,1,-0.8482129276562929,1,8,0,8,0,-0.3402289803143461,0.9797921832794845,0,2,0.02288097462757439,-0.07641254230852494,-0.4656453246201374,0.4549079285340907,-0.1495401758788451,0.9097797925173533,0.05300840328445204,0
0,1,-0.8468198882007062,1,0,1,8,1,-0.3402289803143461,-0.4810830156421975,0,2,0.6424518978054928,-0.07641254230852494,0.3998979954741094,0.39396688327932755,-0.1495401758788451,0.9097797925173533,0.6086373288706886,0
0,1,-0.8466742108720174,0,1,1,5,1,-0.3402289803143461,-0.4810830156421975,0,1,0.028955199364612893,-0.07641254230852494,0.36267667863729197,0.7799268365594941,-0.1495401758788451,0.9097797925173533,-1.1087611683958607,0
0,1,-0.8447367024004565,1,3,1,1,1,-0.3402289803143461,-0.4810830156421975,0,2,0.5999323246462243,-0.07641254230852494,-0.32916716288514014,0.6783584278015555,-0.1495401758788451,0.9097797925173533,-0.35108536077826547,0
0,1,-0.8373781763350636,1,9,0,8,1,-0.3402289803143461,-0.4810830156421975,0,2,-0.06215817169096336,-0.07641254230852494,-0.024306853555016324,1.08463206283331,-0.1495401758788451,0.9097797925173533,-0.6541556838253035,0
0,1,-0.8347632682850997,1,5,2,1,0,-0.3402289803143461,0.2493545838186435,0,2,0.6303034483314163,-0.07641254230852494,0.44539071605244185,-2.6124580159556547,-0.1495401758788451,0.9097797925173533,0.2045435648079711,0
0,1,-0.8215102733076365,1,10,2,1,1,-0.3402289803143461,-0.4810830156421975,0,2,0.41770558253507173,-0.07641254230852494,0.8063784079142745,-0.6826582495548215,-0.1495401758788451,0.9097797925173533,0.5581256083628489,0
0,1,-0.8192031086145277,1,5,1,10,0,-0.3402289803143461,0.9797921832794845,0,2,0.5817096504351087,-0.07641254230852494,0.15707321420534803,-0.9670497940770495,-0.1495401758788451,0.9097797925173533,-0.09852675823906701,0
0,1,-0.8163314442727498,0,11,2,2,0,-0.3402289803143461,-0.4810830156421975,0,2,0.03502942410165118,-0.07641254230852494,-0.21927565603358387,0.028320611750748625,-0.1495401758788451,0.9097797925173533,-0.7551791248409829,0
0,1,-0.8154173190352276,0,0,2,6,1,-0.3402289803143461,-0.4810830156421975,0,2,0.2172561662128037,-0.07641254230852494,2.214289487630718,-2.084302290414374,-0.1495401758788451,0.9097797925173533,-0.7551791248409829,0
0,1,-0.8127568868200485,0,3,0,7,1,-0.3402289803143461,-0.4810830156421975,0,3,-0.004453036689098445,-0.7698914706903011,-0.46623613917310275,-2.368693834936602,2.891171392718086,0.9097797925173533,-0.906714286364502,1
0,1,-0.8097413661161904,1,1,0,1,1,-0.3402289803143461,-0.4810830156421975,0,2,0.4055571330609947,-0.07641254230852494,-0.0881148252752748,-1.5358328831215056,-0.1495401758788451,0.9097797925173533,-0.6541556838253035,0
0,1,-0.8080606139364435,0,5,0,2,1,-0.3402289803143461,-0.4810830156421975,0,2,0.5756354256980702,-0.07641254230852494,0.7041674902512679,-2.4702622436945405,-0.1495401758788451,0.9097797925173533,0.4065904468393298,0
0,1,-0.7987026665347969,1,0,0,10,1,-0.3402289803143461,0.2493545838186435,0,1,0.514893178327686,-0.07641254230852494,1.1785915762824488,0.7392994730563187,-0.1495401758788451,0.9097797925173533,-0.4521088017939448,0
0,1,-0.7975008285731143,1,0,0,2,0,-0.3402289803143461,2.4406673822011666,0,3,-0.44483433012438367,-0.7698914706903011,-0.6068500027788575,1.0643183810817223,3.252654586187651,0.9097797925173533,-1.1087611683958607,1
0,1,-0.7929156346526345,1,6,0,7,1,-0.3402289803143461,-0.4810830156421975,0,2,0.5695612009610321,-0.07641254230852494,1.2601239845916679,0.028320611750748625,-0.1495401758788451,0.9097797925173533,0.3560787263314901,0
0,1,-0.7808444470041591,0,7,0,5,0,-0.3402289803143461,-0.4810830156421975,0,3,0.30432005411035457,-0.5387318278963757,0.4731590000418136,-0.7842266583127601,3.040017413558495,0.9097797925173533,-0.25006191976258607,1
0,1,-0.777763371502391,1,3,2,3,0,-0.3402289803143461,-0.4810830156421975,0,0,0.6546003472795698,-0.07641254230852494,-0.01898952257832812,-1.3936371108603915,-0.1495401758788451,0.9097797925173533,0.3055670058236505,0
0,1,-0.7751229699199066,0,6,0,2,0,-0.3402289803143461,1.7102297827403254,0,2,0.47844782990545587,-0.07641254230852494,-0.42724237867738923,-0.09356147875877768,-0.1495401758788451,0.9097797925173533,-0.1490384787469067,0
0,1,-0.7747077895331436,1,10,2,6,1,-0.3402289803143461,-0.4810830156421975,0,1,-0.06823239642800187,-0.07641254230852494,-0.6411172468508481,0.10957533875709949,-0.1495401758788451,0.9097797925173533,-0.5026205223017844,0
0,1,-0.7740904818528248,1,5,1,2,0,-0.3402289803143461,-0.4810830156421975,0,1,-1.7507926485876433,-1.232210756278152,-0.6830650801113884,0.39396688327932755,-0.1495401758788451,0.9097797925173533,0.15403184430013142,0
